Election Year,Place (ZZ = Exterior),Municipality Code,Municipality Name,Gender Code,Gender Description,Marital Status Code,Marital Status Description,Age Group Code,Age Group Description,Educational Attainment Code,Educational Attainment Description,Quantity of Voters
2018,ZZ,30244,OSLO,2,MASCULINO,3,CASADO,2529,25 a 29 anos,7,SUPERIOR INCOMPLETO,1
2018,ZZ,30244,OSLO,2,MASCULINO,3,CASADO,3034,30 a 34 anos,8,SUPERIOR COMPLETO,12
2018,ZZ,30244,OSLO,2,MASCULINO,3,CASADO,4044,40 a 44 anos,5,ENSINO M<c9>DIO INCOMPLETO,2
2018,ZZ,30244,OSLO,2,MASCULINO,3,CASADO,4044,40 a 44 anos,6,ENSINO M<c9>DIO COMPLETO,8
2018,ZZ,30244,OSLO,2,MASCULINO,3,CASADO,5054,50 a 54 anos,7,SUPERIOR INCOMPLETO,1
2018,ZZ,30244,OSLO,2,MASCULINO,3,CASADO,6569,65 a 69 anos,6,ENSINO M<c9>DIO COMPLETO,1
2018,ZZ,30244,OSLO,2,MASCULINO,9,DIVORCIADO,3539,35 a 39 anos,6,ENSINO M<c9>DIO COMPLETO,1
2018,ZZ,29173,KATMANDU,2,MASCULINO,3,CASADO,5054,50 a 54 anos,5,ENSINO M<c9>DIO INCOMPLETO,1
2018,ZZ,29173,KATMANDU,2,MASCULINO,3,CASADO,5054,50 a 54 anos,7,SUPERIOR INCOMPLETO,1
2018,ZZ,29173,KATMANDU,4,FEMININO,3,CASADO,3539,35 a 39 anos,6,ENSINO M<c9>DIO COMPLETO,1
2018,ZZ,29254,ABIDJ<c3>,2,MASCULINO,3,CASADO,3539,35 a 39 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,2
2018,ZZ,29254,ABIDJ<c3>,2,MASCULINO,3,CASADO,6064,60 a 64 anos,2,L<ca> E ESCREVE,1
2018,ZZ,29254,ABIDJ<c3>,4,FEMININO,1,SOLTEIRO,2000,20 anos,7,SUPERIOR INCOMPLETO,1
2018,ZZ,29254,ABIDJ<c3>,4,FEMININO,1,SOLTEIRO,7074,70 a 74 anos,8,SUPERIOR COMPLETO,1
2018,ZZ,29254,ABIDJ<c3>,4,FEMININO,3,CASADO,2529,25 a 29 anos,6,ENSINO M<c9>DIO COMPLETO,1
2018,ZZ,29254,ABIDJ<c3>,4,FEMININO,3,CASADO,4044,40 a 44 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2018,ZZ,29254,ABIDJ<c3>,4,FEMININO,3,CASADO,6064,60 a 64 anos,6,ENSINO M<c9>DIO COMPLETO,3
2018,ZZ,29262,ABU DHABI,2,MASCULINO,1,SOLTEIRO,1800,18 anos,5,ENSINO M<c9>DIO INCOMPLETO,7
2018,ZZ,29262,ABU DHABI,2,MASCULINO,1,SOLTEIRO,1800,18 anos,6,ENSINO M<c9>DIO COMPLETO,3
2018,ZZ,29262,ABU DHABI,2,MASCULINO,1,SOLTEIRO,2529,25 a 29 anos,5,ENSINO M<c9>DIO INCOMPLETO,3
2018,ZZ,30244,OSLO,4,FEMININO,1,SOLTEIRO,3034,30 a 34 anos,7,SUPERIOR INCOMPLETO,4
2018,ZZ,30244,OSLO,4,FEMININO,1,SOLTEIRO,4549,45 a 49 anos,7,SUPERIOR INCOMPLETO,3
2018,ZZ,30244,OSLO,4,FEMININO,1,SOLTEIRO,6064,60 a 64 anos,5,ENSINO M<c9>DIO INCOMPLETO,2
2018,ZZ,30244,OSLO,4,FEMININO,3,CASADO,3034,30 a 34 anos,2,L<ca> E ESCREVE,2
2018,ZZ,30244,OSLO,4,FEMININO,3,CASADO,3034,30 a 34 anos,7,SUPERIOR INCOMPLETO,20
2018,ZZ,30244,OSLO,4,FEMININO,3,CASADO,5559,55 a 59 anos,6,ENSINO M<c9>DIO COMPLETO,13
2018,ZZ,30244,OSLO,4,FEMININO,3,CASADO,6064,60 a 64 anos,4,ENSINO FUNDAMENTAL COMPLETO,1
2018,ZZ,30244,OSLO,4,FEMININO,3,CASADO,6064,60 a 64 anos,8,SUPERIOR COMPLETO,13
2018,ZZ,30244,OSLO,4,FEMININO,5,VI<da>VO,6064,60 a 64 anos,6,ENSINO M<c9>DIO COMPLETO,3
2018,ZZ,30244,OSLO,4,FEMININO,7,SEPARADO JUDICIALMENTE,3034,30 a 34 anos,6,ENSINO M<c9>DIO COMPLETO,3
2018,ZZ,30244,OSLO,4,FEMININO,7,SEPARADO JUDICIALMENTE,3539,35 a 39 anos,5,ENSINO M<c9>DIO INCOMPLETO,1
2018,ZZ,30244,OSLO,4,FEMININO,7,SEPARADO JUDICIALMENTE,3539,35 a 39 anos,6,ENSINO M<c9>DIO COMPLETO,5
2018,ZZ,30244,OSLO,4,FEMININO,7,SEPARADO JUDICIALMENTE,4044,40 a 44 anos,5,ENSINO M<c9>DIO INCOMPLETO,1
2018,ZZ,30244,OSLO,4,FEMININO,9,DIVORCIADO,3034,30 a 34 anos,2,L<ca> E ESCREVE,1
2018,ZZ,30244,OSLO,4,FEMININO,9,DIVORCIADO,4044,40 a 44 anos,4,ENSINO FUNDAMENTAL COMPLETO,1
2018,ZZ,30244,OSLO,4,FEMININO,9,DIVORCIADO,4549,45 a 49 anos,8,SUPERIOR COMPLETO,4
2018,ZZ,30244,OSLO,4,FEMININO,9,DIVORCIADO,5054,50 a 54 anos,8,SUPERIOR COMPLETO,3
2018,ZZ,30244,OSLO,4,FEMININO,9,DIVORCIADO,5559,55 a 59 anos,6,ENSINO M<c9>DIO COMPLETO,1
2018,ZZ,30252,OTTAWA,2,MASCULINO,1,SOLTEIRO,1900,19 anos,1,ANALFABETO,1
2018,ZZ,30252,OTTAWA,2,MASCULINO,1,SOLTEIRO,2529,25 a 29 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2018,ZZ,30252,OTTAWA,2,MASCULINO,1,SOLTEIRO,2529,25 a 29 anos,7,SUPERIOR INCOMPLETO,13
2018,ZZ,30252,OTTAWA,2,MASCULINO,1,SOLTEIRO,2529,25 a 29 anos,8,SUPERIOR COMPLETO,6
2018,ZZ,30252,OTTAWA,2,MASCULINO,1,SOLTEIRO,3539,35 a 39 anos,5,ENSINO M<c9>DIO INCOMPLETO,2
2018,ZZ,30252,OTTAWA,2,MASCULINO,1,SOLTEIRO,4549,45 a 49 anos,7,SUPERIOR INCOMPLETO,2
2018,ZZ,30252,OTTAWA,2,MASCULINO,3,CASADO,6569,65 a 69 anos,8,SUPERIOR COMPLETO,3
2018,ZZ,30252,OTTAWA,2,MASCULINO,9,DIVORCIADO,4044,40 a 44 anos,8,SUPERIOR COMPLETO,3
2018,ZZ,30252,OTTAWA,4,FEMININO,1,SOLTEIRO,1900,19 anos,7,SUPERIOR INCOMPLETO,5
2018,ZZ,30252,OTTAWA,4,FEMININO,1,SOLTEIRO,2529,25 a 29 anos,7,SUPERIOR INCOMPLETO,14
2018,ZZ,30252,OTTAWA,4,FEMININO,1,SOLTEIRO,4549,45 a 49 anos,5,ENSINO M<c9>DIO INCOMPLETO,1
2018,ZZ,30252,OTTAWA,4,FEMININO,1,SOLTEIRO,6569,65 a 69 anos,8,SUPERIOR COMPLETO,1
2018,ZZ,30252,OTTAWA,4,FEMININO,1,SOLTEIRO,7074,70 a 74 anos,6,ENSINO M<c9>DIO COMPLETO,1
2018,ZZ,30252,OTTAWA,4,FEMININO,3,CASADO,3034,30 a 34 anos,8,SUPERIOR COMPLETO,27
2018,ZZ,30252,OTTAWA,4,FEMININO,3,CASADO,4044,40 a 44 anos,2,L<ca> E ESCREVE,1
2018,ZZ,30252,OTTAWA,4,FEMININO,3,CASADO,4044,40 a 44 anos,7,SUPERIOR INCOMPLETO,2
2018,ZZ,30252,OTTAWA,4,FEMININO,3,CASADO,4549,45 a 49 anos,5,ENSINO M<c9>DIO INCOMPLETO,1
2018,ZZ,30252,OTTAWA,4,FEMININO,3,CASADO,5054,50 a 54 anos,4,ENSINO FUNDAMENTAL COMPLETO,1
2018,ZZ,30252,OTTAWA,4,FEMININO,3,CASADO,5559,55 a 59 anos,7,SUPERIOR INCOMPLETO,3
2018,ZZ,30252,OTTAWA,4,FEMININO,3,CASADO,6064,60 a 64 anos,7,SUPERIOR INCOMPLETO,1
2018,ZZ,30252,OTTAWA,4,FEMININO,3,CASADO,7579,75 a 79 anos,8,SUPERIOR COMPLETO,2
2018,ZZ,30252,OTTAWA,4,FEMININO,5,VI<da>VO,8589,85 a 89 anos,8,SUPERIOR COMPLETO,1
2018,ZZ,30252,OTTAWA,4,FEMININO,7,SEPARADO JUDICIALMENTE,5559,55 a 59 anos,7,SUPERIOR INCOMPLETO,1
2018,ZZ,30260,PANAM<c1>-PAN,2,MASCULINO,1,SOLTEIRO,2124,21 a 24 anos,8,SUPERIOR COMPLETO,3
2018,ZZ,30260,PANAM<c1>-PAN,2,MASCULINO,1,SOLTEIRO,3034,30 a 34 anos,4,ENSINO FUNDAMENTAL COMPLETO,1
2018,ZZ,30260,PANAM<c1>-PAN,2,MASCULINO,1,SOLTEIRO,4549,45 a 49 anos,7,SUPERIOR INCOMPLETO,1
2018,ZZ,30260,PANAM<c1>-PAN,2,MASCULINO,1,SOLTEIRO,5559,55 a 59 anos,6,ENSINO M<c9>DIO COMPLETO,3
2018,ZZ,30260,PANAM<c1>-PAN,2,MASCULINO,3,CASADO,2529,25 a 29 anos,6,ENSINO M<c9>DIO COMPLETO,1
2018,ZZ,30260,PANAM<c1>-PAN,2,MASCULINO,3,CASADO,5559,55 a 59 anos,8,SUPERIOR COMPLETO,18
2018,ZZ,30260,PANAM<c1>-PAN,2,MASCULINO,3,CASADO,6064,60 a 64 anos,8,SUPERIOR COMPLETO,7
2018,ZZ,30260,PANAM<c1>-PAN,2,MASCULINO,7,SEPARADO JUDICIALMENTE,6569,65 a 69 anos,8,SUPERIOR COMPLETO,1
2018,ZZ,30260,PANAM<c1>-PAN,4,FEMININO,1,SOLTEIRO,2000,20 anos,7,SUPERIOR INCOMPLETO,3
2018,ZZ,30260,PANAM<c1>-PAN,4,FEMININO,1,SOLTEIRO,2529,25 a 29 anos,6,ENSINO M<c9>DIO COMPLETO,9
2018,ZZ,30260,PANAM<c1>-PAN,4,FEMININO,1,SOLTEIRO,5559,55 a 59 anos,5,ENSINO M<c9>DIO INCOMPLETO,1
2018,ZZ,30260,PANAM<c1>-PAN,4,FEMININO,1,SOLTEIRO,5559,55 a 59 anos,7,SUPERIOR INCOMPLETO,1
2018,ZZ,30260,PANAM<c1>-PAN,4,FEMININO,1,SOLTEIRO,6064,60 a 64 anos,6,ENSINO M<c9>DIO COMPLETO,1
2018,ZZ,30260,PANAM<c1>-PAN,4,FEMININO,1,SOLTEIRO,6064,60 a 64 anos,7,SUPERIOR INCOMPLETO,1
2018,ZZ,30260,PANAM<c1>-PAN,4,FEMININO,3,CASADO,2529,25 a 29 anos,7,SUPERIOR INCOMPLETO,2
2018,ZZ,30260,PANAM<c1>-PAN,4,FEMININO,3,CASADO,4044,40 a 44 anos,6,ENSINO M<c9>DIO COMPLETO,6
2018,ZZ,30260,PANAM<c1>-PAN,4,FEMININO,3,CASADO,5559,55 a 59 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2018,ZZ,30260,PANAM<c1>-PAN,4,FEMININO,3,CASADO,5559,55 a 59 anos,8,SUPERIOR COMPLETO,24
2018,ZZ,30260,PANAM<c1>-PAN,4,FEMININO,3,CASADO,6569,65 a 69 anos,8,SUPERIOR COMPLETO,15
2018,ZZ,30260,PANAM<c1>-PAN,4,FEMININO,3,CASADO,7074,70 a 74 anos,6,ENSINO M<c9>DIO COMPLETO,6
2018,ZZ,30260,PANAM<c1>-PAN,4,FEMININO,3,CASADO,7579,75 a 79 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2018,ZZ,30260,PANAM<c1>-PAN,4,FEMININO,5,VI<da>VO,7579,75 a 79 anos,6,ENSINO M<c9>DIO COMPLETO,2
2018,ZZ,30279,PARAMARIBO,2,MASCULINO,1,SOLTEIRO,2124,21 a 24 anos,2,L<ca> E ESCREVE,2
2018,ZZ,30279,PARAMARIBO,2,MASCULINO,1,SOLTEIRO,2124,21 a 24 anos,5,ENSINO M<c9>DIO INCOMPLETO,4
2018,ZZ,30279,PARAMARIBO,2,MASCULINO,1,SOLTEIRO,3034,30 a 34 anos,7,SUPERIOR INCOMPLETO,1
2018,ZZ,30279,PARAMARIBO,2,MASCULINO,1,SOLTEIRO,4549,45 a 49 anos,2,L<ca> E ESCREVE,24
2018,ZZ,30279,PARAMARIBO,2,MASCULINO,1,SOLTEIRO,4549,45 a 49 anos,4,ENSINO FUNDAMENTAL COMPLETO,4
2018,ZZ,30279,PARAMARIBO,2,MASCULINO,1,SOLTEIRO,7074,70 a 74 anos,4,ENSINO FUNDAMENTAL COMPLETO,1
2018,ZZ,30279,PARAMARIBO,2,MASCULINO,3,CASADO,3034,30 a 34 anos,4,ENSINO FUNDAMENTAL COMPLETO,1
2018,ZZ,30279,PARAMARIBO,2,MASCULINO,3,CASADO,4044,40 a 44 anos,1,ANALFABETO,1
2018,ZZ,30279,PARAMARIBO,2,MASCULINO,3,CASADO,4044,40 a 44 anos,6,ENSINO M<c9>DIO COMPLETO,6
2018,ZZ,30279,PARAMARIBO,2,MASCULINO,3,CASADO,4549,45 a 49 anos,1,ANALFABETO,1
2018,ZZ,30279,PARAMARIBO,2,MASCULINO,3,CASADO,4549,45 a 49 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,12
2018,ZZ,30279,PARAMARIBO,2,MASCULINO,3,CASADO,4549,45 a 49 anos,4,ENSINO FUNDAMENTAL COMPLETO,3
2018,ZZ,30279,PARAMARIBO,2,MASCULINO,3,CASADO,4549,45 a 49 anos,6,ENSINO M<c9>DIO COMPLETO,4
2018,ZZ,30279,PARAMARIBO,2,MASCULINO,3,CASADO,5054,50 a 54 anos,6,ENSINO M<c9>DIO COMPLETO,7
2018,ZZ,30279,PARAMARIBO,2,MASCULINO,3,CASADO,5559,55 a 59 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,18
2018,ZZ,30279,PARAMARIBO,2,MASCULINO,3,CASADO,6569,65 a 69 anos,5,ENSINO M<c9>DIO INCOMPLETO,1
2018,ZZ,30279,PARAMARIBO,2,MASCULINO,3,CASADO,8084,80 a 84 anos,6,ENSINO M<c9>DIO COMPLETO,1
2018,ZZ,30279,PARAMARIBO,4,FEMININO,1,SOLTEIRO,1800,18 anos,5,ENSINO M<c9>DIO INCOMPLETO,1
2018,ZZ,30279,PARAMARIBO,4,FEMININO,1,SOLTEIRO,2124,21 a 24 anos,8,SUPERIOR COMPLETO,1
2018,ZZ,30279,PARAMARIBO,4,FEMININO,1,SOLTEIRO,2529,25 a 29 anos,5,ENSINO M<c9>DIO INCOMPLETO,11
2018,ZZ,30279,PARAMARIBO,4,FEMININO,1,SOLTEIRO,3034,30 a 34 anos,6,ENSINO M<c9>DIO COMPLETO,20
2018,ZZ,30279,PARAMARIBO,4,FEMININO,1,SOLTEIRO,3034,30 a 34 anos,7,SUPERIOR INCOMPLETO,5
2018,ZZ,30279,PARAMARIBO,4,FEMININO,1,SOLTEIRO,3539,35 a 39 anos,1,ANALFABETO,2
2018,ZZ,30279,PARAMARIBO,4,FEMININO,1,SOLTEIRO,3539,35 a 39 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,54
2018,ZZ,30279,PARAMARIBO,4,FEMININO,1,SOLTEIRO,3539,35 a 39 anos,4,ENSINO FUNDAMENTAL COMPLETO,22
2018,ZZ,30279,PARAMARIBO,4,FEMININO,1,SOLTEIRO,4044,40 a 44 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,61
2018,ZZ,30279,PARAMARIBO,4,FEMININO,1,SOLTEIRO,4044,40 a 44 anos,6,ENSINO M<c9>DIO COMPLETO,27
2018,ZZ,30279,PARAMARIBO,4,FEMININO,1,SOLTEIRO,4549,45 a 49 anos,4,ENSINO FUNDAMENTAL COMPLETO,18
2018,ZZ,30279,PARAMARIBO,4,FEMININO,1,SOLTEIRO,5054,50 a 54 anos,7,SUPERIOR INCOMPLETO,1
2018,ZZ,29262,ABU DHABI,2,MASCULINO,1,SOLTEIRO,4044,40 a 44 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2018,ZZ,29262,ABU DHABI,2,MASCULINO,1,SOLTEIRO,4044,40 a 44 anos,5,ENSINO M<c9>DIO INCOMPLETO,5
2018,ZZ,29262,ABU DHABI,2,MASCULINO,1,SOLTEIRO,4549,45 a 49 anos,7,SUPERIOR INCOMPLETO,4
2018,ZZ,29262,ABU DHABI,2,MASCULINO,1,SOLTEIRO,5054,50 a 54 anos,2,L<ca> E ESCREVE,1
2018,ZZ,29262,ABU DHABI,2,MASCULINO,3,CASADO,3539,35 a 39 anos,5,ENSINO M<c9>DIO INCOMPLETO,1
2018,ZZ,29262,ABU DHABI,2,MASCULINO,3,CASADO,4549,45 a 49 anos,7,SUPERIOR INCOMPLETO,12
2018,ZZ,29262,ABU DHABI,2,MASCULINO,3,CASADO,4549,45 a 49 anos,8,SUPERIOR COMPLETO,38
2018,ZZ,29262,ABU DHABI,2,MASCULINO,3,CASADO,5054,50 a 54 anos,5,ENSINO M<c9>DIO INCOMPLETO,2
2018,ZZ,29262,ABU DHABI,2,MASCULINO,3,CASADO,5054,50 a 54 anos,6,ENSINO M<c9>DIO COMPLETO,10
2018,ZZ,29262,ABU DHABI,2,MASCULINO,9,DIVORCIADO,4044,40 a 44 anos,8,SUPERIOR COMPLETO,4
2018,ZZ,29262,ABU DHABI,4,FEMININO,1,SOLTEIRO,1700,17 anos,5,ENSINO M<c9>DIO INCOMPLETO,1
2018,ZZ,29262,ABU DHABI,4,FEMININO,1,SOLTEIRO,1800,18 anos,6,ENSINO M<c9>DIO COMPLETO,1
2018,ZZ,29262,ABU DHABI,4,FEMININO,1,SOLTEIRO,2529,25 a 29 anos,5,ENSINO M<c9>DIO INCOMPLETO,5
2018,ZZ,29262,ABU DHABI,4,FEMININO,1,SOLTEIRO,3034,30 a 34 anos,4,ENSINO FUNDAMENTAL COMPLETO,1
2018,ZZ,29262,ABU DHABI,4,FEMININO,1,SOLTEIRO,3539,35 a 39 anos,7,SUPERIOR INCOMPLETO,13
2018,ZZ,29262,ABU DHABI,4,FEMININO,1,SOLTEIRO,5054,50 a 54 anos,2,L<ca> E ESCREVE,1
2018,ZZ,29262,ABU DHABI,4,FEMININO,3,CASADO,4044,40 a 44 anos,4,ENSINO FUNDAMENTAL COMPLETO,3
2018,ZZ,29262,ABU DHABI,4,FEMININO,3,CASADO,4044,40 a 44 anos,6,ENSINO M<c9>DIO COMPLETO,16
2018,ZZ,29262,ABU DHABI,4,FEMININO,3,CASADO,6569,65 a 69 anos,4,ENSINO FUNDAMENTAL COMPLETO,1
2018,ZZ,29262,ABU DHABI,4,FEMININO,9,DIVORCIADO,3539,35 a 39 anos,8,SUPERIOR COMPLETO,4
2018,ZZ,29262,ABU DHABI,4,FEMININO,9,DIVORCIADO,5054,50 a 54 anos,8,SUPERIOR COMPLETO,2
2018,ZZ,29270,ACCRA-GANA,2,MASCULINO,1,SOLTEIRO,2529,25 a 29 anos,2,L<ca> E ESCREVE,1
2018,ZZ,29270,ACCRA-GANA,2,MASCULINO,1,SOLTEIRO,2529,25 a 29 anos,8,SUPERIOR COMPLETO,1
2018,ZZ,29270,ACCRA-GANA,2,MASCULINO,1,SOLTEIRO,7074,70 a 74 anos,5,ENSINO M<c9>DIO INCOMPLETO,1
2018,ZZ,29270,ACCRA-GANA,2,MASCULINO,3,CASADO,4044,40 a 44 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2018,ZZ,29289,AM<c3>,2,MASCULINO,1,SOLTEIRO,2124,21 a 24 anos,4,ENSINO FUNDAMENTAL COMPLETO,2
2018,ZZ,29289,AM<c3>,2,MASCULINO,1,SOLTEIRO,2529,25 a 29 anos,5,ENSINO M<c9>DIO INCOMPLETO,2
2018,ZZ,29289,AM<c3>,2,MASCULINO,1,SOLTEIRO,2529,25 a 29 anos,8,SUPERIOR COMPLETO,27
2018,ZZ,29289,AM<c3>,2,MASCULINO,1,SOLTEIRO,3034,30 a 34 anos,6,ENSINO M<c9>DIO COMPLETO,9
2018,ZZ,29289,AM<c3>,2,MASCULINO,1,SOLTEIRO,3539,35 a 39 anos,8,SUPERIOR COMPLETO,2
2018,ZZ,29289,AM<c3>,2,MASCULINO,3,CASADO,2124,21 a 24 anos,6,ENSINO M<c9>DIO COMPLETO,1
2018,ZZ,29289,AM<c3>,2,MASCULINO,3,CASADO,3539,35 a 39 anos,1,ANALFABETO,1
2018,ZZ,29289,AM<c3>,2,MASCULINO,3,CASADO,4549,45 a 49 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2018,ZZ,29289,AM<c3>,2,MASCULINO,3,CASADO,4549,45 a 49 anos,5,ENSINO M<c9>DIO INCOMPLETO,3
2018,ZZ,29289,AM<c3>,2,MASCULINO,3,CASADO,5559,55 a 59 anos,8,SUPERIOR COMPLETO,4
2018,ZZ,29289,AM<c3>,2,MASCULINO,3,CASADO,7579,75 a 79 anos,6,ENSINO M<c9>DIO COMPLETO,1
2018,ZZ,29289,AM<c3>,4,FEMININO,1,SOLTEIRO,1800,18 anos,7,SUPERIOR INCOMPLETO,3
2018,ZZ,29289,AM<c3>,4,FEMININO,1,SOLTEIRO,2000,20 anos,7,SUPERIOR INCOMPLETO,4
2018,ZZ,29289,AM<c3>,4,FEMININO,1,SOLTEIRO,2529,25 a 29 anos,8,SUPERIOR COMPLETO,7
2018,ZZ,29289,AM<c3>,4,FEMININO,1,SOLTEIRO,3034,30 a 34 anos,8,SUPERIOR COMPLETO,14
2018,ZZ,29289,AM<c3>,4,FEMININO,1,SOLTEIRO,3539,35 a 39 anos,8,SUPERIOR COMPLETO,10
2018,ZZ,29289,AM<c3>,4,FEMININO,1,SOLTEIRO,4044,40 a 44 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2018,ZZ,29289,AM<c3>,4,FEMININO,3,CASADO,2529,25 a 29 anos,4,ENSINO FUNDAMENTAL COMPLETO,1
2018,ZZ,29289,AM<c3>,4,FEMININO,3,CASADO,3034,30 a 34 anos,1,ANALFABETO,2
2018,ZZ,29289,AM<c3>,4,FEMININO,3,CASADO,3539,35 a 39 anos,7,SUPERIOR INCOMPLETO,3
2018,ZZ,29289,AM<c3>,4,FEMININO,3,CASADO,4044,40 a 44 anos,5,ENSINO M<c9>DIO INCOMPLETO,3
2018,ZZ,29289,AM<c3>,4,FEMININO,3,CASADO,4549,45 a 49 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,5
2018,ZZ,29289,AM<c3>,4,FEMININO,3,CASADO,5054,50 a 54 anos,5,ENSINO M<c9>DIO INCOMPLETO,4
2018,ZZ,29289,AM<c3>,4,FEMININO,3,CASADO,5054,50 a 54 anos,6,ENSINO M<c9>DIO COMPLETO,17
2018,ZZ,29289,AM<c3>,4,FEMININO,3,CASADO,5559,55 a 59 anos,5,ENSINO M<c9>DIO INCOMPLETO,2
2018,ZZ,29289,AM<c3>,4,FEMININO,3,CASADO,6064,60 a 64 anos,5,ENSINO M<c9>DIO INCOMPLETO,2
2018,ZZ,29289,AM<c3>,4,FEMININO,5,VI<da>VO,5559,55 a 59 anos,5,ENSINO M<c9>DIO INCOMPLETO,1
2018,ZZ,29289,AM<c3>,4,FEMININO,5,VI<da>VO,6064,60 a 64 anos,5,ENSINO M<c9>DIO INCOMPLETO,1
2018,ZZ,29289,AM<c3>,4,FEMININO,5,VI<da>VO,6064,60 a 64 anos,6,ENSINO M<c9>DIO COMPLETO,3
2018,ZZ,29289,AM<c3>,4,FEMININO,5,VI<da>VO,7579,75 a 79 anos,2,L<ca> E ESCREVE,1
2018,ZZ,29289,AM<c3>,4,FEMININO,7,SEPARADO JUDICIALMENTE,5054,50 a 54 anos,2,L<ca> E ESCREVE,1
2018,ZZ,29289,AM<c3>,4,FEMININO,7,SEPARADO JUDICIALMENTE,5054,50 a 54 anos,6,ENSINO M<c9>DIO COMPLETO,1
2018,ZZ,29297,ANCARA,4,FEMININO,1,SOLTEIRO,2529,25 a 29 anos,8,SUPERIOR COMPLETO,1
2018,ZZ,29300,ARGEL,2,MASCULINO,3,CASADO,3034,30 a 34 anos,8,SUPERIOR COMPLETO,1
2018,ZZ,29300,ARGEL,4,FEMININO,1,SOLTEIRO,6064,60 a 64 anos,8,SUPERIOR COMPLETO,1
2018,ZZ,29300,ARGEL,4,FEMININO,3,CASADO,3539,35 a 39 anos,7,SUPERIOR INCOMPLETO,1
2018,ZZ,29300,ARGEL,4,FEMININO,3,CASADO,3539,35 a 39 anos,8,SUPERIOR COMPLETO,2
2018,ZZ,29300,ARGEL,4,FEMININO,5,VI<da>VO,7074,70 a 74 anos,8,SUPERIOR COMPLETO,1
2018,ZZ,29319,ARTIGAS,2,MASCULINO,1,SOLTEIRO,3034,30 a 34 anos,6,ENSINO M<c9>DIO COMPLETO,10
2018,ZZ,29319,ARTIGAS,2,MASCULINO,1,SOLTEIRO,4549,45 a 49 anos,8,SUPERIOR COMPLETO,1
2018,ZZ,29319,ARTIGAS,2,MASCULINO,1,SOLTEIRO,5054,50 a 54 anos,5,ENSINO M<c9>DIO INCOMPLETO,2
2018,ZZ,29319,ARTIGAS,2,MASCULINO,1,SOLTEIRO,5559,55 a 59 anos,5,ENSINO M<c9>DIO INCOMPLETO,1
2018,ZZ,29319,ARTIGAS,2,MASCULINO,1,SOLTEIRO,6064,60 a 64 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2018,ZZ,29319,ARTIGAS,2,MASCULINO,3,CASADO,4044,40 a 44 anos,8,SUPERIOR COMPLETO,3
2018,ZZ,29319,ARTIGAS,2,MASCULINO,3,CASADO,5559,55 a 59 anos,5,ENSINO M<c9>DIO INCOMPLETO,2
2018,ZZ,29319,ARTIGAS,2,MASCULINO,3,CASADO,6064,60 a 64 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2018,ZZ,29319,ARTIGAS,2,MASCULINO,3,CASADO,6569,65 a 69 anos,4,ENSINO FUNDAMENTAL COMPLETO,1
2018,ZZ,29319,ARTIGAS,2,MASCULINO,3,CASADO,6569,65 a 69 anos,5,ENSINO M<c9>DIO INCOMPLETO,1
2018,ZZ,29319,ARTIGAS,2,MASCULINO,5,VI<da>VO,6064,60 a 64 anos,6,ENSINO M<c9>DIO COMPLETO,1
2018,ZZ,29319,ARTIGAS,2,MASCULINO,7,SEPARADO JUDICIALMENTE,8589,85 a 89 anos,6,ENSINO M<c9>DIO COMPLETO,1
2018,ZZ,29319,ARTIGAS,4,FEMININO,1,SOLTEIRO,2000,20 anos,5,ENSINO M<c9>DIO INCOMPLETO,2
2018,ZZ,29319,ARTIGAS,4,FEMININO,1,SOLTEIRO,2529,25 a 29 anos,4,ENSINO FUNDAMENTAL COMPLETO,2
2018,ZZ,29319,ARTIGAS,4,FEMININO,1,SOLTEIRO,2529,25 a 29 anos,5,ENSINO M<c9>DIO INCOMPLETO,9
2018,ZZ,29319,ARTIGAS,4,FEMININO,1,SOLTEIRO,4044,40 a 44 anos,8,SUPERIOR COMPLETO,1
2018,ZZ,29319,ARTIGAS,4,FEMININO,1,SOLTEIRO,6064,60 a 64 anos,4,ENSINO FUNDAMENTAL COMPLETO,2
2018,ZZ,29319,ARTIGAS,4,FEMININO,1,SOLTEIRO,6569,65 a 69 anos,5,ENSINO M<c9>DIO INCOMPLETO,1
2018,ZZ,29319,ARTIGAS,4,FEMININO,1,SOLTEIRO,7579,75 a 79 anos,4,ENSINO FUNDAMENTAL COMPLETO,1
